# Evoluation started on 2016/06/17 16:07:05
# Generation	   Best 	   Average 	   Worst
	  0		   6.200	   0.981	   0.000
	  1		   7.400	   1.369	   0.200
	  2		   6.400	   2.352	   0.400
	  3		   6.200	   1.995	   0.600
	  4		   7.200	   2.612	   1.000
	  5		   8.600	   2.987	   1.000
	  6		   8.400	   2.611	   0.400
	  7		   8.000	   2.859	   0.400
	  8		   7.200	   3.088	   0.400
	  9		   8.600	   3.870	   0.600
	 10		  10.400	   4.006	   0.800
	 11		  10.600	   4.614	   1.000
	 12		  10.600	   4.114	   0.400
	 13		  10.800	   4.448	   1.400
	 14		  11.200	   4.351	   1.200
	 15		  15.200	   5.144	   1.200
	 16		  12.000	   4.440	   0.400
	 17		  16.200	   5.403	   1.400
	 18		  15.400	   5.214	   1.000
	 19		  14.200	   4.943	   0.600
	 20		  11.600	   4.781	   0.600
	 21		  11.800	   4.981	   0.800
	 22		  12.200	   5.306	   0.400
	 23		  12.800	   5.553	   0.800
	 24		  11.400	   4.037	   0.400
	 25		  15.200	   5.696	   1.200
	 26		  14.000	   6.019	   0.800
	 27		  13.800	   6.206	   1.000
	 28		  14.400	   5.354	   0.600
	 29		  15.400	   7.022	   1.800
	 30		  14.200	   6.529	   1.200
	 31		  19.400	   7.958	   1.600
	 32		  16.200	   6.728	   0.400
	 33		  15.400	   5.987	   0.400
	 34		  16.600	   8.120	   1.600
	 35		  16.600	   7.113	   1.000
	 36		  15.400	   7.393	   0.600
	 37		  15.200	   7.790	   0.800
	 38		  17.400	   8.172	   1.400
	 39		  17.000	   7.793	   0.600
	 40		  15.200	   8.569	   1.000
	 41		  14.200	   7.495	   0.600
	 42		  17.600	   8.967	   0.800
	 43		  15.400	   7.618	   1.200
	 44		  18.600	   9.209	   1.600
	 45		  18.400	   8.754	   1.600
	 46		  19.200	   7.768	   0.600
	 47		  17.000	   9.141	   1.400
	 48		  19.200	   9.375	   1.000
	 49		  17.400	   8.795	   0.800
	 50		  15.000	   8.302	   1.000
	 51		  17.600	   9.053	   1.800
	 52		  16.600	   9.674	   1.400
	 53		  18.000	  10.211	   1.600
	 54		  19.400	   8.789	   1.800
	 55		  14.600	   7.542	   0.600
	 56		  17.400	  10.425	   2.000
	 57		  16.600	   8.584	   0.600
	 58		  16.800	   8.751	   1.200
	 59		  18.200	   9.582	   0.600
	 60		  16.800	   8.369	   0.600
	 61		  15.000	   7.984	   0.800
	 62		  19.600	  10.681	   0.800
	 63		  14.800	   8.751	   0.600
	 64		  18.200	  11.529	   1.000
	 65		  14.000	   8.181	   0.400
	 66		  17.200	  10.184	   1.000
	 67		  17.400	   9.006	   0.400
	 68		  21.200	  10.256	   2.200
	 69		  16.000	   9.417	   1.200
	 70		  17.000	   9.567	   1.200
	 71		  18.200	   9.356	   0.400
	 72		  17.600	   9.326	   1.000
