# Evoluation started on 2016/07/20 00:14:32
# Generation	   Best 	   Average 	   Worst
	  0		   0.027	   0.006	   0.000
	  1		   0.040	   0.010	   0.000
	  2		   0.032	   0.010	   0.000
	  3		   0.033	   0.008	   0.000
	  4		   0.026	   0.010	   0.000
	  5		   0.039	   0.013	   0.003
	  6		   0.041	   0.021	   0.000
	  7		   0.047	   0.021	   0.000
	  8		   0.048	   0.016	   0.000
	  9		   0.039	   0.018	   0.000
	 10		   0.032	   0.016	   0.002
	 11		   0.054	   0.026	   0.000
	 12		   0.056	   0.019	   0.000
	 13		   0.052	   0.024	   0.000
	 14		   0.042	   0.022	   0.000
	 15		   0.072	   0.031	   0.000
	 16		   0.051	   0.029	   0.003
	 17		   0.054	   0.022	   0.000
	 18		   0.057	   0.025	   0.000
	 19		   0.058	   0.032	   0.002
	 20		   0.068	   0.033	   0.000
	 21		   0.042	   0.020	   0.000
	 22		   0.074	   0.029	   0.000
	 23		   0.057	   0.027	   0.000
	 24		   0.080	   0.037	   0.003
	 25		   0.070	   0.044	   0.002
	 26		   0.060	   0.031	   0.000
	 27		   0.087	   0.041	   0.000
	 28		   0.060	   0.030	   0.000
	 29		   0.083	   0.041	   0.000
	 30		   0.073	   0.042	   0.003
	 31		   0.077	   0.038	   0.000
	 32		   0.075	   0.037	   0.000
	 33		   0.092	   0.052	   0.010
	 34		   0.072	   0.036	   0.002
	 35		   0.068	   0.041	   0.011
	 36		   0.083	   0.048	   0.019
	 37		   0.070	   0.041	   0.007
	 38		   0.087	   0.048	   0.003
	 39		   0.071	   0.036	   0.002
	 40		   0.102	   0.056	   0.005
	 41		   0.086	   0.039	   0.002
	 42		   0.097	   0.050	   0.017
	 43		   0.080	   0.038	   0.000
	 44		   0.089	   0.036	   0.011
	 45		   0.115	   0.054	   0.015
	 46		   0.109	   0.054	   0.019
	 47		   0.095	   0.039	   0.011
	 48		   0.095	   0.046	   0.002
	 49		   0.066	   0.035	   0.000
	 50		   0.111	   0.052	   0.003
	 51		   0.129	   0.057	   0.000
	 52		   0.082	   0.038	   0.002
	 53		   0.092	   0.039	   0.008
	 54		   0.133	   0.065	   0.008
	 55		   0.093	   0.048	   0.010
	 56		   0.110	   0.053	   0.008
	 57		   0.130	   0.055	   0.008
	 58		   0.114	   0.057	   0.007
	 59		   0.107	   0.054	   0.010
	 60		   0.108	   0.061	   0.006
	 61		   0.101	   0.050	   0.002
	 62		   0.097	   0.048	   0.003
	 63		   0.108	   0.058	   0.002
	 64		   0.122	   0.052	   0.011
	 65		   0.108	   0.048	   0.003
	 66		   0.130	   0.061	   0.003
	 67		   0.143	   0.063	   0.007
	 68		   0.086	   0.036	   0.002
	 69		   0.112	   0.051	   0.004
	 70		   0.099	   0.055	   0.000
	 71		   0.138	   0.069	   0.002
	 72		   0.098	   0.055	   0.010
	 73		   0.139	   0.075	   0.005
	 74		   0.123	   0.068	   0.006
	 75		   0.137	   0.071	   0.000
	 76		   0.114	   0.056	   0.000
	 77		   0.131	   0.071	   0.010
	 78		   0.112	   0.059	   0.003
	 79		   0.120	   0.065	   0.007
	 80		   0.118	   0.061	   0.006
	 81		   0.083	   0.046	   0.000
	 82		   0.109	   0.051	   0.007
	 83		   0.122	   0.076	   0.008
	 84		   0.141	   0.068	   0.000
	 85		   0.112	   0.049	   0.000
	 86		   0.109	   0.052	   0.002
	 87		   0.120	   0.065	   0.000
	 88		   0.113	   0.057	   0.000
	 89		   0.117	   0.054	   0.002
	 90		   0.119	   0.066	   0.007
	 91		   0.091	   0.050	   0.004
