# Evoluation started on 2016/07/20 00:05:09
# Generation	   Best 	   Average 	   Worst
	  0		   0.027	   0.007	   0.000
	  1		   0.043	   0.009	   0.000
	  2		   0.032	   0.010	   0.000
	  3		   0.036	   0.007	   0.000
	  4		   0.022	   0.008	   0.000
	  5		   0.041	   0.012	   0.003
	  6		   0.046	   0.019	   0.000
	  7		   0.051	   0.020	   0.002
	  8		   0.044	   0.015	   0.000
	  9		   0.046	   0.015	   0.000
	 10		   0.038	   0.016	   0.000
	 11		   0.063	   0.028	   0.000
	 12		   0.061	   0.022	   0.000
	 13		   0.068	   0.025	   0.000
	 14		   0.068	   0.028	   0.005
	 15		   0.087	   0.035	   0.005
	 16		   0.070	   0.030	   0.005
	 17		   0.063	   0.025	   0.000
	 18		   0.068	   0.028	   0.002
	 19		   0.069	   0.035	   0.004
	 20		   0.080	   0.030	   0.000
	 21		   0.053	   0.021	   0.003
	 22		   0.080	   0.028	   0.000
	 23		   0.059	   0.031	   0.002
	 24		   0.080	   0.043	   0.006
	 25		   0.083	   0.045	   0.011
	 26		   0.076	   0.042	   0.010
	 27		   0.102	   0.048	   0.002
	 28		   0.075	   0.036	   0.007
	 29		   0.086	   0.051	   0.017
	 30		   0.086	   0.045	   0.002
	 31		   0.097	   0.053	   0.008
	 32		   0.096	   0.052	   0.002
	 33		   0.116	   0.067	   0.016
	 34		   0.074	   0.044	   0.002
	 35		   0.079	   0.049	   0.005
	 36		   0.083	   0.051	   0.023
	 37		   0.072	   0.046	   0.005
	 38		   0.093	   0.054	   0.019
	 39		   0.067	   0.041	   0.016
	 40		   0.098	   0.061	   0.025
	 41		   0.085	   0.048	   0.020
	 42		   0.096	   0.060	   0.012
	 43		   0.093	   0.047	   0.003
	 44		   0.078	   0.043	   0.009
	 45		   0.109	   0.070	   0.015
	 46		   0.108	   0.066	   0.014
	 47		   0.093	   0.049	   0.011
	 48		   0.106	   0.061	   0.003
	 49		   0.079	   0.046	   0.020
	 50		   0.121	   0.072	   0.029
	 51		   0.114	   0.073	   0.017
	 52		   0.083	   0.045	   0.006
	 53		   0.088	   0.052	   0.000
	 54		   0.151	   0.080	   0.023
	 55		   0.099	   0.057	   0.011
	 56		   0.109	   0.063	   0.015
	 57		   0.122	   0.068	   0.013
	 58		   0.102	   0.068	   0.008
	 59		   0.095	   0.059	   0.016
	 60		   0.112	   0.067	   0.026
	 61		   0.092	   0.060	   0.008
	 62		   0.092	   0.053	   0.022
	 63		   0.102	   0.067	   0.014
	 64		   0.105	   0.061	   0.011
	 65		   0.101	   0.060	   0.016
	 66		   0.116	   0.074	   0.021
	 67		   0.118	   0.075	   0.029
	 68		   0.101	   0.042	   0.003
	 69		   0.107	   0.072	   0.031
	 70		   0.121	   0.069	   0.008
	 71		   0.124	   0.079	   0.015
	 72		   0.099	   0.061	   0.024
	 73		   0.144	   0.090	   0.036
	 74		   0.132	   0.079	   0.015
	 75		   0.166	   0.083	   0.016
	 76		   0.126	   0.051	   0.010
	 77		   0.126	   0.070	   0.015
	 78		   0.112	   0.056	   0.006
	 79		   0.127	   0.060	   0.018
	 80		   0.122	   0.064	   0.011
	 81		   0.089	   0.043	   0.013
	 82		   0.107	   0.058	   0.018
	 83		   0.150	   0.081	   0.026
	 84		   0.137	   0.076	   0.015
	 85		   0.090	   0.051	   0.010
	 86		   0.099	   0.052	   0.004
	 87		   0.120	   0.067	   0.003
	 88		   0.117	   0.062	   0.002
	 89		   0.118	   0.064	   0.022
	 90		   0.123	   0.080	   0.026
	 91		   0.092	   0.052	   0.005
	 92		   0.119	   0.064	   0.007
	 93		   0.127	   0.075	   0.008
	 94		   0.144	   0.095	   0.026
	 95		   0.112	   0.075	   0.026
	 96		   0.161	   0.092	   0.018
	 97		   0.111	   0.070	   0.007
	 98		   0.108	   0.075	   0.033
	 99		   0.122	   0.073	   0.015
	100		   0.141	   0.077	   0.003
	101		   0.107	   0.064	   0.020
	102		   0.157	   0.088	   0.013
	103		   0.113	   0.071	   0.019
	104		   0.113	   0.062	   0.011
	105		   0.139	   0.085	   0.006
	106		   0.116	   0.074	   0.015
	107		   0.100	   0.054	   0.014
	108		   0.148	   0.093	   0.018
	109		   0.132	   0.086	   0.008
	110		   0.120	   0.079	   0.024
	111		   0.133	   0.086	   0.000
	112		   0.123	   0.076	   0.019
	113		   0.128	   0.075	   0.009
	114		   0.150	   0.083	   0.011
	115		   0.129	   0.086	   0.005
	116		   0.126	   0.084	   0.004
	117		   0.124	   0.084	   0.030
	118		   0.127	   0.074	   0.020
	119		   0.120	   0.077	   0.024
	120		   0.103	   0.067	   0.029
	121		   0.112	   0.078	   0.014
	122		   0.140	   0.086	   0.031
	123		   0.125	   0.078	   0.037
	124		   0.120	   0.066	   0.020
	125		   0.132	   0.090	   0.039
	126		   0.139	   0.087	   0.038
	127		   0.128	   0.076	   0.030
	128		   0.111	   0.068	   0.025
	129		   0.144	   0.087	   0.032
	130		   0.159	   0.100	   0.040
	131		   0.124	   0.084	   0.023
	132		   0.125	   0.075	   0.019
	133		   0.118	   0.080	   0.035
	134		   0.112	   0.075	   0.033
	135		   0.118	   0.086	   0.036
	136		   0.135	   0.088	   0.042
	137		   0.152	   0.099	   0.011
	138		   0.137	   0.086	   0.017
	139		   0.114	   0.067	   0.016
	140		   0.132	   0.093	   0.023
	141		   0.108	   0.072	   0.013
	142		   0.124	   0.077	   0.034
	143		   0.133	   0.069	   0.015
	144		   0.129	   0.088	   0.027
	145		   0.109	   0.071	   0.019
	146		   0.102	   0.063	   0.000
	147		   0.139	   0.081	   0.000
	148		   0.121	   0.078	   0.000
	149		   0.148	   0.083	   0.021
	150		   0.116	   0.071	   0.033
	151		   0.125	   0.080	   0.027
	152		   0.118	   0.084	   0.024
	153		   0.148	   0.093	   0.011
	154		   0.144	   0.098	   0.022
	155		   0.120	   0.082	   0.024
	156		   0.115	   0.081	   0.035
	157		   0.137	   0.091	   0.011
	158		   0.136	   0.091	   0.011
	159		   0.109	   0.074	   0.023
	160		   0.116	   0.071	   0.002
	161		   0.121	   0.083	   0.021
	162		   0.135	   0.087	   0.010
	163		   0.122	   0.077	   0.017
	164		   0.120	   0.070	   0.018
	165		   0.105	   0.069	   0.016
	166		   0.125	   0.071	   0.015
	167		   0.148	   0.099	   0.021
	168		   0.139	   0.093	   0.026
	169		   0.119	   0.083	   0.006
	170		   0.128	   0.075	   0.005
	171		   0.137	   0.092	   0.031
	172		   0.137	   0.082	   0.016
	173		   0.092	   0.054	   0.006
	174		   0.126	   0.065	   0.007
	175		   0.099	   0.057	   0.008
	176		   0.109	   0.066	   0.002
	177		   0.119	   0.076	   0.020
	178		   0.120	   0.070	   0.018
	179		   0.110	   0.065	   0.006
	180		   0.130	   0.078	   0.019
	181		   0.129	   0.079	   0.010
	182		   0.109	   0.066	   0.021
	183		   0.118	   0.076	   0.021
	184		   0.115	   0.077	   0.014
	185		   0.130	   0.070	   0.015
	186		   0.111	   0.068	   0.005
	187		   0.153	   0.086	   0.018
	188		   0.123	   0.078	   0.010
	189		   0.118	   0.071	   0.010
	190		   0.141	   0.088	   0.005
	191		   0.122	   0.073	   0.004
	192		   0.164	   0.087	   0.017
	193		   0.113	   0.067	   0.005
	194		   0.138	   0.078	   0.012
	195		   0.137	   0.090	   0.009
	196		   0.172	   0.098	   0.015
	197		   0.128	   0.079	   0.023
	198		   0.143	   0.097	   0.019
	199		   0.148	   0.089	   0.025
	200		   0.134	   0.091	   0.014
	201		   0.127	   0.083	   0.010
	202		   0.140	   0.095	   0.006
	203		   0.105	   0.066	   0.012
	204		   0.153	   0.091	   0.003
	205		   0.182	   0.110	   0.043
	206		   0.101	   0.062	   0.004
	207		   0.158	   0.092	   0.022
	208		   0.148	   0.077	   0.012
	209		   0.118	   0.078	   0.015
	210		   0.131	   0.080	   0.014
	211		   0.158	   0.097	   0.010
	212		   0.140	   0.093	   0.018
	213		   0.139	   0.088	   0.003
	214		   0.143	   0.087	   0.013
	215		   0.112	   0.061	   0.002
	216		   0.150	   0.093	   0.021
	217		   0.117	   0.072	   0.004
	218		   0.150	   0.076	   0.019
	219		   0.119	   0.075	   0.012
	220		   0.138	   0.080	   0.009
	221		   0.122	   0.081	   0.005
	222		   0.087	   0.053	   0.004
	223		   0.114	   0.075	   0.012
	224		   0.129	   0.079	   0.009
	225		   0.140	   0.085	   0.000
	226		   0.124	   0.070	   0.014
	227		   0.170	   0.086	   0.005
	228		   0.139	   0.079	   0.007
	229		   0.160	   0.084	   0.007
	230		   0.106	   0.058	   0.007
	231		   0.123	   0.075	   0.010
	232		   0.134	   0.074	   0.016
	233		   0.126	   0.086	   0.005
	234		   0.146	   0.101	   0.012
	235		   0.135	   0.074	   0.015
	236		   0.116	   0.075	   0.009
	237		   0.130	   0.079	   0.004
	238		   0.132	   0.087	   0.016
	239		   0.153	   0.091	   0.005
	240		   0.108	   0.059	   0.000
	241		   0.126	   0.079	   0.020
	242		   0.136	   0.089	   0.020
	243		   0.095	   0.061	   0.007
	244		   0.125	   0.076	   0.010
	245		   0.128	   0.089	   0.014
	246		   0.121	   0.081	   0.026
	247		   0.158	   0.089	   0.010
	248		   0.119	   0.074	   0.009
	249		   0.114	   0.069	   0.009
	250		   0.117	   0.072	   0.010
	251		   0.131	   0.083	   0.024
	252		   0.118	   0.079	   0.007
	253		   0.148	   0.102	   0.055
	254		   0.118	   0.073	   0.014
	255		   0.139	   0.077	   0.005
	256		   0.146	   0.082	   0.008
	257		   0.124	   0.076	   0.008
	258		   0.131	   0.076	   0.003
	259		   0.155	   0.096	   0.026
	260		   0.130	   0.096	   0.031
	261		   0.096	   0.058	   0.013
	262		   0.136	   0.088	   0.012
	263		   0.135	   0.085	   0.004
	264		   0.138	   0.092	   0.019
	265		   0.137	   0.085	   0.020
	266		   0.160	   0.095	   0.002
	267		   0.144	   0.092	   0.005
	268		   0.184	   0.116	   0.012
	269		   0.137	   0.095	   0.023
	270		   0.132	   0.092	   0.012
	271		   0.141	   0.093	   0.010
	272		   0.128	   0.086	   0.026
	273		   0.140	   0.092	   0.011
	274		   0.141	   0.093	   0.015
	275		   0.135	   0.093	   0.006
	276		   0.136	   0.082	   0.020
	277		   0.130	   0.083	   0.010
	278		   0.134	   0.085	   0.014
	279		   0.121	   0.073	   0.007
	280		   0.138	   0.087	   0.008
	281		   0.147	   0.089	   0.005
	282		   0.120	   0.080	   0.002
	283		   0.131	   0.078	   0.010
	284		   0.127	   0.078	   0.002
	285		   0.137	   0.081	   0.021
	286		   0.132	   0.084	   0.003
	287		   0.124	   0.077	   0.019
	288		   0.129	   0.079	   0.003
	289		   0.136	   0.077	   0.004
	290		   0.147	   0.077	   0.007
	291		   0.138	   0.075	   0.010
	292		   0.112	   0.070	   0.006
	293		   0.129	   0.067	   0.004
	294		   0.136	   0.080	   0.009
	295		   0.111	   0.070	   0.010
	296		   0.144	   0.086	   0.020
